aug_rotation_0_2864.jpg,0
28012.jpg,2
aug_translation_5_142.jpg,5
aug_translation_0_2374.jpg,0
2026.jpg,4
aug_horizontal_flip_2_3029.jpg,2
15796.jpg,6
4435.jpg,0
12606.jpg,6
aug_translation_5_2425.jpg,5
19586.jpg,0
8036.jpg,3
17848.jpg,2
aug_translation_4_698.jpg,4
14146.jpg,3
25371.jpg,3
14899.jpg,4
1965.jpg,6
19584.jpg,0
aug_horizontal_flip_5_4783.jpg,5
14486.jpg,3
18643.jpg,4
11736.jpg,2
aug_horizontal_flip_6_1576.jpg,6
17298.jpg,0
1691.jpg,6
20202.jpg,4
aug_translation_6_1570.jpg,6
aug_horizontal_flip_0_2345.jpg,0
10788.jpg,5
17599.jpg,5
6776.jpg,3
aug_horizontal_flip_4_1072.jpg,4
18780.jpg,2
aug_rotation_6_629.jpg,6
aug_translation_4_1063.jpg,4
20448.jpg,2
8095.jpg,3
12459.jpg,0
7433.jpg,6
aug_rotation_5_2568.jpg,5
aug_horizontal_flip_0_3341.jpg,0
8049.jpg,3
2441.jpg,2
aug_translation_4_1097.jpg,4
4454.jpg,3
22495.jpg,4
17826.jpg,2
14975.jpg,4
30409.jpg,3
aug_translation_0_3912.jpg,0
aug_horizontal_flip_4_670.jpg,4
21554.jpg,6
aug_horizontal_flip_4_2438.jpg,4
aug_translation_6_2270.jpg,6
aug_rotation_0_2543.jpg,0
aug_rotation_0_3009.jpg,0
7491.jpg,0
25585.jpg,6
aug_translation_4_151.jpg,4
aug_horizontal_flip_1_636.jpg,1
aug_translation_5_2461.jpg,5
26191.jpg,3
aug_horizontal_flip_0_3680.jpg,0
1131.jpg,3
15965.jpg,5
8033.jpg,3
4200.jpg,2
9045.jpg,6
6175.jpg,3
aug_rotation_2_1848.jpg,2
11811.jpg,5
aug_rotation_5_1964.jpg,5
aug_horizontal_flip_1_834.jpg,1
35299.jpg,3
aug_rotation_5_435.jpg,5
7382.jpg,5
31207.jpg,0
aug_horizontal_flip_5_4415.jpg,5
aug_translation_5_4776.jpg,5
aug_translation_2_3857.jpg,2
26539.jpg,6
29954.jpg,5
8214.jpg,6
29919.jpg,3
35072.jpg,4
648.jpg,3
aug_rotation_1_1152.jpg,1
21984.jpg,6
aug_rotation_6_2503.jpg,6
aug_translation_1_1141.jpg,1
22667.jpg,6
aug_rotation_5_3591.jpg,5
6086.jpg,5
23970.jpg,0
35282.jpg,4
13188.jpg,6
30565.jpg,4
13053.jpg,3
20888.jpg,0
aug_rotation_6_793.jpg,6
3725.jpg,3
17448.jpg,0
15109.jpg,3
aug_horizontal_flip_5_1721.jpg,5
aug_translation_6_295.jpg,6
31608.jpg,6
2969.jpg,3
18810.jpg,0
5611.jpg,6
986.jpg,4
25998.jpg,2
aug_rotation_6_2005.jpg,6
32021.jpg,3
26338.jpg,3
aug_rotation_1_1215.jpg,1
aug_translation_2_2571.jpg,2
aug_rotation_0_131.jpg,0
5569.jpg,4
27134.jpg,4
aug_horizontal_flip_0_366.jpg,0
12719.jpg,5
22336.jpg,6
15759.jpg,2
4430.jpg,5
aug_horizontal_flip_5_2924.jpg,5
31213.jpg,0
32373.jpg,0
14778.jpg,0
34010.jpg,4
aug_translation_4_1137.jpg,4
26681.jpg,0
25221.jpg,3
10646.jpg,1
10915.jpg,0
6053.jpg,2
12533.jpg,5
aug_translation_5_1332.jpg,5
aug_translation_6_2685.jpg,6
34119.jpg,3
25132.jpg,2
26825.jpg,5
35541.jpg,2
1706.jpg,4
aug_horizontal_flip_0_46.jpg,0
8422.jpg,0
19625.jpg,4
aug_translation_6_1111.jpg,6
7838.jpg,0
aug_horizontal_flip_6_325.jpg,6
1033.jpg,5
aug_horizontal_flip_6_2654.jpg,6
aug_horizontal_flip_2_19.jpg,2
19964.jpg,6
aug_horizontal_flip_4_1784.jpg,4
11143.jpg,2
35750.jpg,5
29642.jpg,4
24296.jpg,2
16372.jpg,3
35754.jpg,6
200.jpg,2
7077.jpg,6
11251.jpg,6
aug_horizontal_flip_2_3780.jpg,2
31668.jpg,3
25043.jpg,3
26069.jpg,6
26883.jpg,6
19083.jpg,0
35511.jpg,5
24948.jpg,2
9621.jpg,0
aug_translation_6_1682.jpg,6
aug_rotation_4_893.jpg,4
2803.jpg,5
25641.jpg,3
34168.jpg,6
aug_translation_0_4031.jpg,0
23182.jpg,3
23958.jpg,4
3223.jpg,5
aug_translation_2_593.jpg,2
29289.jpg,2
32807.jpg,2
4750.jpg,0
15198.jpg,2
aug_rotation_5_125.jpg,5
27619.jpg,3
27207.jpg,2
aug_rotation_5_4887.jpg,5
19755.jpg,5
aug_rotation_5_1696.jpg,5
1873.jpg,2
28563.jpg,2
30459.jpg,2
34009.jpg,5
aug_rotation_5_1844.jpg,5
aug_horizontal_flip_0_1067.jpg,0
aug_rotation_0_3850.jpg,0
12447.jpg,4
13362.jpg,2
29947.jpg,0
19302.jpg,5
aug_rotation_5_3700.jpg,5
18469.jpg,6
15676.jpg,4
aug_horizontal_flip_5_1334.jpg,5
aug_rotation_0_602.jpg,0
aug_translation_6_821.jpg,6
7482.jpg,0
19884.jpg,4
28730.jpg,5
23186.jpg,6
aug_horizontal_flip_5_4252.jpg,5
aug_translation_5_166.jpg,5
aug_translation_4_1154.jpg,4
24182.jpg,6
8531.jpg,3
aug_translation_5_4929.jpg,5
15910.jpg,3
32327.jpg,3
8460.jpg,3
aug_horizontal_flip_2_2186.jpg,2
11155.jpg,2
510.jpg,5
aug_rotation_2_2121.jpg,2
aug_translation_6_2727.jpg,6
aug_translation_4_1150.jpg,4
20750.jpg,4
aug_horizontal_flip_5_2593.jpg,5
6591.jpg,2
28087.jpg,3
24699.jpg,3
11087.jpg,6
7888.jpg,5
18265.jpg,2
23457.jpg,6
9374.jpg,4
aug_horizontal_flip_2_3267.jpg,2
aug_rotation_0_2855.jpg,0
4563.jpg,6
aug_horizontal_flip_4_1513.jpg,4
aug_horizontal_flip_4_1844.jpg,4
aug_translation_4_2049.jpg,4
aug_horizontal_flip_1_1091.jpg,1
712.jpg,2
631.jpg,4
15542.jpg,6
aug_rotation_0_3104.jpg,0
31690.jpg,6
23886.jpg,0
7127.jpg,6
aug_horizontal_flip_0_3469.jpg,0
aug_translation_6_253.jpg,6
aug_horizontal_flip_4_1958.jpg,4
16128.jpg,5
9115.jpg,5
aug_rotation_6_507.jpg,6
20731.jpg,3
aug_translation_5_2755.jpg,5
6376.jpg,4
aug_horizontal_flip_0_2141.jpg,0
30174.jpg,5
33144.jpg,3
25957.jpg,4
aug_rotation_6_420.jpg,6
aug_horizontal_flip_2_1780.jpg,2
31597.jpg,3
5074.jpg,2
9464.jpg,1
30212.jpg,6
21240.jpg,6
26827.jpg,3
aug_horizontal_flip_2_147.jpg,2
28870.jpg,3
4613.jpg,5
30458.jpg,0
aug_translation_2_3424.jpg,2
18877.jpg,2
24452.jpg,2
29845.jpg,5
13359.jpg,2
4895.jpg,5
aug_horizontal_flip_4_1447.jpg,4
aug_horizontal_flip_5_2620.jpg,5
aug_rotation_2_1853.jpg,2
31361.jpg,3
8158.jpg,5
aug_rotation_1_296.jpg,1
16495.jpg,3
aug_translation_5_3795.jpg,5
aug_horizontal_flip_4_1630.jpg,4
33083.jpg,2
8240.jpg,5
28925.jpg,5
31449.jpg,2
811.jpg,2
aug_horizontal_flip_5_3573.jpg,5
aug_rotation_0_2236.jpg,0
10684.jpg,6
25427.jpg,5
20882.jpg,5
5699.jpg,6
aug_horizontal_flip_4_1680.jpg,4
aug_translation_5_60.jpg,5
26546.jpg,4
aug_horizontal_flip_2_3052.jpg,2
953.jpg,4
17958.jpg,1
23827.jpg,3
aug_translation_0_489.jpg,0
9266.jpg,0
16593.jpg,4
aug_horizontal_flip_2_3713.jpg,2
26705.jpg,5
7099.jpg,6
aug_horizontal_flip_0_2816.jpg,0
aug_rotation_2_3603.jpg,2
20845.jpg,3
34590.jpg,5
aug_translation_0_2230.jpg,0
aug_rotation_2_1711.jpg,2
6208.jpg,0
aug_translation_0_1667.jpg,0
13307.jpg,5
6671.jpg,4
29142.jpg,6
8883.jpg,6
28612.jpg,3
31910.jpg,3
19559.jpg,2
aug_horizontal_flip_0_2686.jpg,0
27524.jpg,6
24118.jpg,4
2851.jpg,3
aug_translation_0_1076.jpg,0
aug_horizontal_flip_0_1620.jpg,0
26778.jpg,4
10776.jpg,6
10720.jpg,4
35661.jpg,4
29189.jpg,0
12375.jpg,0
aug_horizontal_flip_1_1453.jpg,1
22513.jpg,0
24234.jpg,4
18969.jpg,6
33966.jpg,6
2404.jpg,3
1544.jpg,2
3643.jpg,2
3205.jpg,4
1395.jpg,3
22724.jpg,4
aug_rotation_2_1609.jpg,2
12677.jpg,5
aug_translation_5_394.jpg,5
29674.jpg,2
12879.jpg,6
20530.jpg,2
18899.jpg,0
11637.jpg,3
aug_horizontal_flip_1_128.jpg,1
10662.jpg,2
28037.jpg,2
aug_rotation_5_10.jpg,5
aug_rotation_2_1246.jpg,2
27343.jpg,4
aug_translation_4_1461.jpg,4
19738.jpg,2
aug_horizontal_flip_2_949.jpg,2
25195.jpg,6
aug_translation_0_2271.jpg,0
aug_rotation_0_3957.jpg,0
27816.jpg,4
aug_rotation_0_2346.jpg,0
aug_translation_1_843.jpg,1
aug_translation_5_4653.jpg,5
aug_translation_6_379.jpg,6
26178.jpg,0
27606.jpg,3
25187.jpg,4
8680.jpg,6
aug_horizontal_flip_5_3857.jpg,5
9326.jpg,3
31541.jpg,6
15285.jpg,6
35488.jpg,0
24589.jpg,5
aug_rotation_0_3151.jpg,0
14916.jpg,6
14123.jpg,6
29974.jpg,3
16941.jpg,0
8057.jpg,3
29627.jpg,4
aug_rotation_5_1612.jpg,5
34483.jpg,3
3730.jpg,4
aug_translation_5_2326.jpg,5
aug_horizontal_flip_4_2424.jpg,4
14328.jpg,4
aug_rotation_5_309.jpg,5
11649.jpg,3
aug_horizontal_flip_0_1741.jpg,0
aug_horizontal_flip_4_531.jpg,4
aug_horizontal_flip_4_2474.jpg,4
aug_translation_4_2192.jpg,4
17552.jpg,3
aug_translation_4_1204.jpg,4
aug_rotation_4_39.jpg,4
27476.jpg,6
2821.jpg,6
2248.jpg,4
aug_translation_5_2540.jpg,5
10170.jpg,2
28502.jpg,3
aug_translation_1_687.jpg,1
aug_horizontal_flip_5_2526.jpg,5
aug_translation_0_3371.jpg,0
25905.jpg,2
aug_horizontal_flip_4_272.jpg,4
34293.jpg,3
aug_horizontal_flip_5_4075.jpg,5
aug_rotation_6_1036.jpg,6
32228.jpg,6
aug_translation_4_1001.jpg,4
aug_rotation_2_2337.jpg,2
6206.jpg,3
aug_translation_2_960.jpg,2
6646.jpg,4
4550.jpg,6
aug_rotation_0_1385.jpg,0
22407.jpg,2
25072.jpg,5
aug_horizontal_flip_0_2393.jpg,0
aug_translation_4_2035.jpg,4
aug_horizontal_flip_0_697.jpg,0
20623.jpg,3
10696.jpg,6
23294.jpg,0
32988.jpg,5
29669.jpg,0
aug_rotation_2_1100.jpg,2
20367.jpg,5
10113.jpg,6
aug_rotation_5_82.jpg,5
26749.jpg,3
33871.jpg,6
2993.jpg,5
aug_translation_0_3803.jpg,0
aug_rotation_4_2146.jpg,4
14877.jpg,3
18719.jpg,3
16661.jpg,3
29494.jpg,6
aug_horizontal_flip_4_156.jpg,4
aug_rotation_0_2183.jpg,0
33882.jpg,3
2971.jpg,3
22961.jpg,4
aug_rotation_2_3791.jpg,2
1297.jpg,3
aug_rotation_2_2242.jpg,2
3651.jpg,0
30297.jpg,3
33338.jpg,3
aug_translation_0_2856.jpg,0
25960.jpg,6
aug_translation_5_3155.jpg,5
4035.jpg,2
34964.jpg,0
32909.jpg,6
25314.jpg,2
15657.jpg,4
aug_translation_6_136.jpg,6
29421.jpg,2
11084.jpg,2
24615.jpg,4
aug_horizontal_flip_5_4723.jpg,5
aug_rotation_2_251.jpg,2
1209.jpg,3
aug_rotation_5_4341.jpg,5
2532.jpg,6
24967.jpg,0
33748.jpg,2
aug_horizontal_flip_5_1985.jpg,5
aug_translation_5_4802.jpg,5
13960.jpg,6
aug_horizontal_flip_2_1230.jpg,2
27171.jpg,3
aug_translation_6_410.jpg,6
22268.jpg,4
2595.jpg,2
23254.jpg,5
20403.jpg,0
23573.jpg,3
8676.jpg,5
21708.jpg,3
aug_horizontal_flip_4_92.jpg,4
aug_translation_4_2745.jpg,4
aug_translation_4_2314.jpg,4
aug_horizontal_flip_2_3217.jpg,2
23736.jpg,3
aug_horizontal_flip_5_3667.jpg,5
33146.jpg,3
aug_rotation_1_150.jpg,1
32644.jpg,3
aug_rotation_0_3531.jpg,0
aug_translation_6_2754.jpg,6
32464.jpg,0
aug_horizontal_flip_0_1025.jpg,0
32558.jpg,3
22403.jpg,6
903.jpg,4
3815.jpg,0
23728.jpg,3
13939.jpg,2
aug_rotation_0_23.jpg,0
1050.jpg,5
12746.jpg,0
aug_translation_6_1361.jpg,6
aug_horizontal_flip_5_4430.jpg,5
aug_translation_0_556.jpg,0
11337.jpg,0
aug_horizontal_flip_0_119.jpg,0
33213.jpg,4
31305.jpg,3
6243.jpg,6
9647.jpg,3
aug_rotation_6_1848.jpg,6
15659.jpg,0
aug_translation_4_2268.jpg,4
20558.jpg,4
19412.jpg,6
34305.jpg,0
21138.jpg,6
17536.jpg,0
22527.jpg,6
aug_translation_6_898.jpg,6
aug_rotation_4_1089.jpg,4
6278.jpg,0
7233.jpg,4
7844.jpg,5
aug_horizontal_flip_5_343.jpg,5
aug_rotation_0_1228.jpg,0
24887.jpg,2
30637.jpg,3
aug_horizontal_flip_1_776.jpg,1
6561.jpg,0
aug_translation_0_3684.jpg,0
16653.jpg,0
aug_horizontal_flip_6_45.jpg,6
aug_translation_6_1662.jpg,6
aug_rotation_6_621.jpg,6
aug_horizontal_flip_2_674.jpg,2
28047.jpg,5
26880.jpg,5
aug_rotation_5_1021.jpg,5
25176.jpg,3
13712.jpg,3
aug_translation_5_3826.jpg,5
2315.jpg,0
23657.jpg,4
aug_rotation_5_4798.jpg,5
aug_horizontal_flip_6_1764.jpg,6
13731.jpg,2
aug_translation_5_1203.jpg,5
3366.jpg,3
aug_translation_5_2211.jpg,5
aug_translation_2_1201.jpg,2
24843.jpg,3
14360.jpg,3
30241.jpg,3
19065.jpg,0
13745.jpg,0
25575.jpg,6
25239.jpg,4
12393.jpg,4
28865.jpg,4
32506.jpg,0
6168.jpg,0
18736.jpg,4
aug_translation_5_1983.jpg,5
2194.jpg,0
11199.jpg,5
18062.jpg,6
aug_translation_4_881.jpg,4
31336.jpg,4
1227.jpg,6
570.jpg,6
28680.jpg,4
1915.jpg,3
aug_horizontal_flip_4_1194.jpg,4
24097.jpg,6
14826.jpg,0
28645.jpg,4
aug_horizontal_flip_2_3547.jpg,2
26607.jpg,0
5866.jpg,5
28629.jpg,0
aug_horizontal_flip_6_919.jpg,6
9156.jpg,0
13296.jpg,4
24672.jpg,3
aug_rotation_1_1623.jpg,1
18309.jpg,2
29288.jpg,5
aug_translation_0_3082.jpg,0
15847.jpg,6
12806.jpg,6
6167.jpg,5
15080.jpg,0
12597.jpg,4
24983.jpg,4
12952.jpg,4
8674.jpg,3
27024.jpg,4
22673.jpg,4
aug_translation_6_1675.jpg,6
aug_rotation_5_1982.jpg,5
23368.jpg,2
31214.jpg,3
aug_rotation_6_1000.jpg,6
2981.jpg,2
aug_rotation_1_55.jpg,1
7181.jpg,3
17360.jpg,4
7617.jpg,2
aug_horizontal_flip_5_3367.jpg,5
aug_horizontal_flip_2_1873.jpg,2
aug_translation_6_2740.jpg,6
24294.jpg,4
1822.jpg,5
aug_rotation_4_2773.jpg,4
13518.jpg,2
4474.jpg,0
14132.jpg,6
21945.jpg,4
aug_translation_1_1607.jpg,1
aug_rotation_5_2498.jpg,5
aug_horizontal_flip_1_1356.jpg,1
33571.jpg,2
aug_horizontal_flip_0_3827.jpg,0
aug_horizontal_flip_2_1737.jpg,2
29123.jpg,3
30750.jpg,4
7069.jpg,5
22518.jpg,5
26715.jpg,6
34926.jpg,5
15556.jpg,2
35429.jpg,6
33846.jpg,3
aug_rotation_0_595.jpg,0
4407.jpg,5
aug_horizontal_flip_5_1918.jpg,5
9290.jpg,3
8436.jpg,5
29173.jpg,6
aug_horizontal_flip_5_4901.jpg,5
aug_rotation_5_2176.jpg,5
9246.jpg,3
aug_translation_2_1826.jpg,2
27080.jpg,6
27221.jpg,6
aug_rotation_5_3327.jpg,5
24395.jpg,3
aug_horizontal_flip_5_847.jpg,5
aug_translation_5_3462.jpg,5
61.jpg,5
35495.jpg,4
aug_rotation_5_3321.jpg,5
20582.jpg,0
aug_translation_6_127.jpg,6
20228.jpg,3
aug_translation_2_3138.jpg,2
1056.jpg,3
14542.jpg,6
13078.jpg,2
23680.jpg,5
14434.jpg,3
aug_horizontal_flip_4_1066.jpg,4
14481.jpg,6
35222.jpg,3
6718.jpg,6
5653.jpg,4
7537.jpg,3
690.jpg,3
aug_horizontal_flip_0_1751.jpg,0
aug_rotation_2_1503.jpg,2
31450.jpg,0
aug_translation_4_113.jpg,4
aug_rotation_0_48.jpg,0
12443.jpg,0
1767.jpg,5
8167.jpg,5
30809.jpg,6
15238.jpg,5
12273.jpg,3
13934.jpg,0
aug_rotation_2_1370.jpg,2
aug_rotation_4_1979.jpg,4
18321.jpg,6
aug_horizontal_flip_5_964.jpg,5
aug_horizontal_flip_5_2114.jpg,5
aug_translation_2_3769.jpg,2
aug_rotation_0_1837.jpg,0
28655.jpg,3
473.jpg,1
aug_translation_0_160.jpg,0
11918.jpg,0
aug_translation_2_1688.jpg,2
aug_translation_0_1728.jpg,0
7512.jpg,5
aug_horizontal_flip_0_27.jpg,0
26549.jpg,0
34539.jpg,6
17692.jpg,3
28472.jpg,6
17437.jpg,6
5415.jpg,2
aug_rotation_0_17.jpg,0
13971.jpg,2
aug_rotation_0_3557.jpg,0
13952.jpg,0
32450.jpg,6
24467.jpg,2
8117.jpg,3
aug_horizontal_flip_6_2449.jpg,6
1275.jpg,3
33432.jpg,4
32148.jpg,5
aug_translation_2_3379.jpg,2
33452.jpg,6
6425.jpg,5
7065.jpg,3
aug_horizontal_flip_2_198.jpg,2
aug_translation_5_3799.jpg,5
aug_horizontal_flip_0_3152.jpg,0
3322.jpg,2
30338.jpg,3
35489.jpg,0
aug_horizontal_flip_5_1261.jpg,5
aug_rotation_5_3052.jpg,5
aug_horizontal_flip_0_3753.jpg,0
15880.jpg,2
aug_horizontal_flip_6_2272.jpg,6
11295.jpg,4
14162.jpg,4
18362.jpg,5
aug_horizontal_flip_5_4097.jpg,5
aug_rotation_5_225.jpg,5
28238.jpg,4
aug_translation_2_2205.jpg,2
25077.jpg,3
aug_horizontal_flip_4_199.jpg,4
24378.jpg,0
20376.jpg,3
25696.jpg,2
11316.jpg,4
aug_horizontal_flip_2_1245.jpg,2
7227.jpg,6
28486.jpg,0
5363.jpg,0
19347.jpg,2
aug_translation_2_1049.jpg,2
aug_rotation_6_915.jpg,6
34034.jpg,5
aug_rotation_4_792.jpg,4
15687.jpg,4
12123.jpg,6
19169.jpg,4
aug_rotation_5_3546.jpg,5
aug_translation_5_107.jpg,5
aug_translation_6_2187.jpg,6
6079.jpg,2
21755.jpg,2
12307.jpg,0
aug_translation_5_830.jpg,5
aug_translation_5_3498.jpg,5
34357.jpg,4
33014.jpg,2
2137.jpg,3
aug_rotation_5_4659.jpg,5
13600.jpg,4
14408.jpg,4
564.jpg,0
31254.jpg,2
24558.jpg,3
aug_horizontal_flip_1_294.jpg,1
29202.jpg,0
10526.jpg,6
28985.jpg,4
29892.jpg,2
31280.jpg,0
30838.jpg,4
19601.jpg,5
10697.jpg,3
aug_horizontal_flip_0_2126.jpg,0
aug_horizontal_flip_1_1048.jpg,1
1008.jpg,2
aug_horizontal_flip_6_2508.jpg,6
21453.jpg,2
34138.jpg,0
aug_rotation_5_1734.jpg,5
aug_horizontal_flip_6_1912.jpg,6
21531.jpg,4
aug_translation_2_123.jpg,2
35278.jpg,0
aug_translation_6_1177.jpg,6
4734.jpg,4
22843.jpg,6
13910.jpg,6
10998.jpg,6
12549.jpg,6
25981.jpg,3
6831.jpg,3
8071.jpg,6
aug_translation_6_2703.jpg,6
aug_horizontal_flip_4_1430.jpg,4
aug_rotation_5_2791.jpg,5
aug_rotation_2_596.jpg,2
18091.jpg,2
aug_rotation_2_1908.jpg,2
9468.jpg,0
34122.jpg,2
aug_rotation_5_4767.jpg,5
aug_horizontal_flip_2_3710.jpg,2
9046.jpg,6
aug_horizontal_flip_5_3887.jpg,5
1557.jpg,4
4487.jpg,3
33743.jpg,4
8862.jpg,6
22538.jpg,5
aug_horizontal_flip_0_1583.jpg,0
17825.jpg,5
16122.jpg,6
15153.jpg,6
aug_rotation_2_112.jpg,2
10390.jpg,6
15860.jpg,0
aug_translation_6_220.jpg,6
8868.jpg,6
14325.jpg,2
aug_translation_2_1959.jpg,2
24513.jpg,3
8219.jpg,5
19413.jpg,0
aug_rotation_0_3585.jpg,0
aug_rotation_4_2697.jpg,4
aug_rotation_0_1451.jpg,0
8675.jpg,1
31660.jpg,4
26215.jpg,5
aug_rotation_0_378.jpg,0
4971.jpg,2
aug_horizontal_flip_5_4247.jpg,5
8124.jpg,0
21723.jpg,0
1298.jpg,4
22659.jpg,2
aug_translation_6_2344.jpg,6
4237.jpg,4
11008.jpg,0
19466.jpg,4
21255.jpg,4
aug_horizontal_flip_4_425.jpg,4
30285.jpg,0
10972.jpg,3
aug_translation_5_3304.jpg,5
8166.jpg,0
17995.jpg,4
aug_horizontal_flip_6_535.jpg,6
aug_translation_5_224.jpg,5
3055.jpg,6
aug_horizontal_flip_5_2168.jpg,5
1624.jpg,2
2597.jpg,3
aug_translation_4_1798.jpg,4
aug_rotation_0_3379.jpg,0
18557.jpg,3
4441.jpg,4
aug_rotation_1_674.jpg,1
aug_translation_5_585.jpg,5
aug_translation_0_3206.jpg,0
aug_rotation_0_2547.jpg,0
27938.jpg,3
17204.jpg,0
aug_horizontal_flip_6_2601.jpg,6
4603.jpg,4
aug_rotation_6_705.jpg,6
21319.jpg,6
aug_rotation_2_1395.jpg,2
aug_rotation_2_815.jpg,2
6670.jpg,5
aug_translation_2_2351.jpg,2
20962.jpg,2
5439.jpg,0
1978.jpg,3
23062.jpg,6
7129.jpg,2
12041.jpg,4
28505.jpg,5
aug_horizontal_flip_5_954.jpg,5
11057.jpg,2
8309.jpg,5
31204.jpg,2
13727.jpg,3
17461.jpg,5
aug_rotation_5_3746.jpg,5
aug_horizontal_flip_0_3190.jpg,0
13264.jpg,4
24726.jpg,2
28628.jpg,4
aug_rotation_6_1554.jpg,6
35132.jpg,3
24095.jpg,5
2453.jpg,3
7049.jpg,1
27689.jpg,6
6305.jpg,3
28647.jpg,0
aug_translation_0_511.jpg,0
20109.jpg,2
aug_horizontal_flip_0_3329.jpg,0
22043.jpg,5
18724.jpg,2
22221.jpg,2
aug_translation_0_1304.jpg,0
15945.jpg,5
aug_translation_1_1164.jpg,1
29481.jpg,4
9846.jpg,3
29230.jpg,6
34335.jpg,6
aug_rotation_4_1840.jpg,4
17235.jpg,0
10364.jpg,0
13783.jpg,6
aug_rotation_5_2379.jpg,5
aug_translation_5_563.jpg,5
4257.jpg,4
12292.jpg,4
aug_rotation_5_976.jpg,5
29062.jpg,3
21104.jpg,6
aug_rotation_5_3938.jpg,5
12975.jpg,0
aug_translation_0_362.jpg,0
aug_rotation_5_2567.jpg,5
28872.jpg,0
9402.jpg,3
30808.jpg,3
aug_horizontal_flip_2_1004.jpg,2
19955.jpg,6
8247.jpg,6
27838.jpg,0
22681.jpg,5
19341.jpg,6
5126.jpg,2
22280.jpg,4
aug_rotation_1_1094.jpg,1
13722.jpg,6
aug_rotation_6_444.jpg,6
24829.jpg,2
aug_horizontal_flip_5_1301.jpg,5
4662.jpg,4
15293.jpg,6
27159.jpg,6
29593.jpg,5
26888.jpg,3
aug_rotation_5_3117.jpg,5
26444.jpg,5
aug_translation_2_3740.jpg,2
aug_horizontal_flip_5_4552.jpg,5
5601.jpg,5
12842.jpg,0
25183.jpg,0
aug_rotation_4_2395.jpg,4
33119.jpg,3
aug_translation_4_2889.jpg,4
5618.jpg,3
aug_translation_2_814.jpg,2
aug_horizontal_flip_2_2312.jpg,2
21953.jpg,4
29341.jpg,0
33358.jpg,2
1505.jpg,2
3030.jpg,2
19181.jpg,6
aug_translation_2_1787.jpg,2
aug_rotation_4_2376.jpg,4
aug_rotation_0_709.jpg,0
aug_rotation_5_4693.jpg,5
aug_translation_4_2802.jpg,4
aug_translation_4_1261.jpg,4
aug_horizontal_flip_0_202.jpg,0
4469.jpg,2
1212.jpg,3
377.jpg,0
25154.jpg,4
aug_rotation_1_363.jpg,1
12965.jpg,2
aug_translation_6_503.jpg,6
aug_horizontal_flip_0_915.jpg,0
18773.jpg,2
aug_translation_1_373.jpg,1
2531.jpg,3
24602.jpg,3
9190.jpg,6
23077.jpg,2
20047.jpg,4
26554.jpg,3
aug_horizontal_flip_4_2837.jpg,4
aug_horizontal_flip_2_1676.jpg,2
16399.jpg,2
33666.jpg,0
31492.jpg,2
aug_rotation_0_1482.jpg,0
aug_horizontal_flip_1_1116.jpg,1
16984.jpg,4
aug_translation_5_3620.jpg,5
29119.jpg,0
12241.jpg,2
16198.jpg,3
aug_translation_0_2945.jpg,0
aug_translation_6_1786.jpg,6
19776.jpg,0
aug_horizontal_flip_4_2591.jpg,4
aug_translation_2_2640.jpg,2
35422.jpg,3
aug_horizontal_flip_0_3703.jpg,0
720.jpg,3
aug_rotation_0_2731.jpg,0
27235.jpg,6
aug_horizontal_flip_0_2701.jpg,0
23612.jpg,3
28856.jpg,3
aug_translation_2_3285.jpg,2
394.jpg,4
aug_rotation_5_188.jpg,5
19034.jpg,2
23709.jpg,6
14476.jpg,2
aug_horizontal_flip_6_1989.jpg,6
17290.jpg,5
30621.jpg,2
30232.jpg,2
aug_horizontal_flip_5_4938.jpg,5
aug_rotation_6_239.jpg,6
aug_horizontal_flip_4_548.jpg,4
25190.jpg,2
15251.jpg,2
772.jpg,6
16067.jpg,3
23571.jpg,0
4026.jpg,6
1237.jpg,3
aug_translation_0_2741.jpg,0
22192.jpg,2
3765.jpg,5
27595.jpg,6
23872.jpg,6
19211.jpg,2
5216.jpg,4
34873.jpg,4
8423.jpg,0
aug_horizontal_flip_0_159.jpg,0
aug_horizontal_flip_2_1263.jpg,2
23944.jpg,4
10435.jpg,1
23537.jpg,6
aug_rotation_0_1302.jpg,0
1259.jpg,6
aug_translation_1_1544.jpg,1
5961.jpg,2
15472.jpg,5
4133.jpg,3
aug_translation_5_1026.jpg,5
6990.jpg,3
25304.jpg,6
11186.jpg,0
7932.jpg,6
22802.jpg,4
8062.jpg,4
5783.jpg,3
21372.jpg,0
4017.jpg,4
aug_translation_2_1717.jpg,2
9383.jpg,0
10933.jpg,2
5071.jpg,4
aug_horizontal_flip_6_2004.jpg,6
8226.jpg,3
19820.jpg,2
aug_horizontal_flip_5_4910.jpg,5
11244.jpg,3
1641.jpg,0
aug_rotation_6_2117.jpg,6
aug_translation_4_2207.jpg,4
aug_translation_0_1811.jpg,0
17813.jpg,0
aug_translation_5_3453.jpg,5
25247.jpg,2
aug_translation_0_1658.jpg,0
11360.jpg,2
10650.jpg,4
aug_horizontal_flip_2_387.jpg,2
aug_translation_5_1423.jpg,5
18430.jpg,2
aug_horizontal_flip_6_2392.jpg,6
15065.jpg,5
13164.jpg,6
aug_rotation_0_1523.jpg,0
aug_horizontal_flip_6_1341.jpg,6
aug_horizontal_flip_4_2026.jpg,4
aug_horizontal_flip_0_1110.jpg,0
aug_translation_2_2217.jpg,2
aug_rotation_2_2767.jpg,2
7434.jpg,5
